date,tenor,avg_yield,num_bonds_used,bond_names_used,min_remain_years,max_remain_years
2023-01-05,20Y,1.328,1,JGB38(30),20.203,20.203
2023-01-05,30Y,1.62,1,JGB WI(30)-01,29.958,29.958
2023-01-05,40Y,1.717,1,JGB15(40),39.203,39.203
2023-01-06,2Y,0.0157,6,JGB142(5)|JGB336(10)|JGB337(10)|JGB444(2)|JGB73(20)|JGB74(20),1.955,1.988
2023-01-06,5Y,0.2295,2,JGB349(10)|JGB99(20),4.953,4.953
2023-01-06,10Y,0.5398,4,JGB141(20)|JGB142(20)|JGB369(10)|JGB9(30),9.955,9.955
2023-01-06,20Y,1.299,1,JGB38(30),20.2,20.2
2023-01-06,30Y,1.596,1,JGB WI(30)-01,29.955,29.955
2023-01-06,40Y,1.699,1,JGB15(40),39.201,39.201
2023-01-10,2Y,0.0103,6,JGB142(5)|JGB336(10)|JGB337(10)|JGB444(2)|JGB73(20)|JGB74(20),1.944,1.977
2023-01-10,5Y,0.2187,3,JGB WI(5)-01|JGB349(10)|JGB99(20),4.942,4.942
2023-01-10,10Y,0.5375,4,JGB141(20)|JGB142(20)|JGB369(10)|JGB9(30),9.944,9.944
2023-01-10,20Y,1.285,1,JGB38(30),20.189,20.189
2023-01-10,30Y,1.585,1,JGB WI(30)-01,29.944,29.944
2023-01-10,40Y,1.688,1,JGB15(40),39.19,39.19
2023-01-11,2Y,0.0225,6,JGB142(5)|JGB336(10)|JGB337(10)|JGB444(2)|JGB73(20)|JGB74(20),1.941,1.974
2023-01-11,5Y,0.2487,3,JGB WI(5)-01|JGB349(10)|JGB99(20),4.939,4.939
2023-01-11,10Y,0.5667,4,JGB141(20)|JGB142(20)|JGB369(10)|JGB9(30),9.941,9.941
2023-01-11,20Y,1.332,1,JGB38(30),20.186,20.186
2023-01-11,30Y,1.626,1,JGB WI(30)-01,29.941,29.941
2023-01-11,40Y,1.724,1,JGB15(40),39.187,39.187
2023-01-12,2Y,0.0222,6,JGB142(5)|JGB336(10)|JGB337(10)|JGB444(2)|JGB73(20)|JGB74(20),1.938,1.971
2023-01-12,5Y,0.2527,3,JGB WI(5)-01|JGB349(10)|JGB99(20),4.936,4.936
2023-01-12,10Y,0.5702,4,JGB141(20)|JGB142(20)|JGB369(10)|JGB9(30),9.938,9.938
2023-01-12,20Y,1.318,1,JGB38(30),20.183,20.183
2023-01-12,30Y,1.608,1,JGB77(30),29.938,29.938
2023-01-12,40Y,1.71,1,JGB15(40),39.184,39.184
2023-01-13,2Y,0.0367,6,JGB142(5)|JGB336(10)|JGB337(10)|JGB444(2)|JGB73(20)|JGB74(20),1.936,1.969
2023-01-13,5Y,0.298,3,JGB WI(5)-01|JGB349(10)|JGB99(20),4.934,4.934
2023-01-13,10Y,0.6158,4,JGB141(20)|JGB142(20)|JGB369(10)|JGB9(30),9.936,9.936
2023-01-13,20Y,1.38,1,JGB WI(20)-01,19.934,19.934
2023-01-13,30Y,1.647,1,JGB77(30),29.936,29.936
2023-01-13,40Y,1.746,1,JGB15(40),39.181,39.181
2023-01-16,2Y,0.032,6,JGB142(5)|JGB336(10)|JGB337(10)|JGB444(2)|JGB73(20)|JGB74(20),1.927,1.96
2023-01-16,5Y,0.319,3,JGB155(5)|JGB349(10)|JGB99(20),4.925,4.925
2023-01-16,10Y,0.6385,4,JGB141(20)|JGB142(20)|JGB369(10)|JGB9(30),9.927,9.927
2023-01-16,20Y,1.365,1,JGB WI(20)-01,19.926,19.926
2023-01-16,30Y,1.608,1,JGB77(30),29.927,29.927
2023-01-16,40Y,1.713,1,JGB15(40),39.173,39.173
2023-01-17,2Y,0.032,6,JGB142(5)|JGB336(10)|JGB337(10)|JGB444(2)|JGB73(20)|JGB74(20),1.925,1.958
2023-01-17,5Y,0.3093,3,JGB155(5)|JGB349(10)|JGB99(20),4.923,4.923
2023-01-17,10Y,0.6238,4,JGB141(20)|JGB142(20)|JGB369(10)|JGB9(30),9.925,9.925
2023-01-17,20Y,1.343,1,JGB WI(20)-01,19.923,19.923
2023-01-17,30Y,1.557,1,JGB77(30),29.925,29.925
2023-01-17,40Y,1.661,1,JGB15(40),39.17,39.17
2023-01-18,2Y,0.0428,6,JGB142(5)|JGB336(10)|JGB337(10)|JGB444(2)|JGB73(20)|JGB74(20),1.922,1.955
2023-01-18,5Y,0.3187,3,JGB155(5)|JGB349(10)|JGB99(20),4.92,4.92
2023-01-18,10Y,0.6388,4,JGB141(20)|JGB142(20)|JGB369(10)|JGB9(30),9.922,9.922
2023-01-18,20Y,1.346,1,JGB WI(20)-01,19.921,19.921
2023-01-18,30Y,1.544,1,JGB77(30),29.922,29.922
2023-01-18,40Y,1.622,1,JGB15(40),39.168,39.168
2023-01-19,2Y,0.0058,6,JGB142(5)|JGB336(10)|JGB337(10)|JGB444(2)|JGB73(20)|JGB74(20),1.919,1.952
2023-01-19,5Y,0.2267,3,JGB155(5)|JGB349(10)|JGB99(20),4.917,4.917
2023-01-19,10Y,0.5625,4,JGB141(20)|JGB142(20)|JGB369(10)|JGB9(30),9.919,9.919
2023-01-19,20Y,1.33,1,JGB WI(20)-01,19.918,19.918
2023-01-19,30Y,1.531,1,JGB77(30),29.919,29.919
2023-01-19,40Y,1.611,1,JGB15(40),39.165,39.165
2023-01-20,2Y,0.0,1,JGB444(2),1.949,1.949
2023-01-20,5Y,0.2127,3,JGB155(5)|JGB349(10)|JGB99(20),4.914,4.914
2023-01-20,10Y,0.539,4,JGB141(20)|JGB142(20)|JGB369(10)|JGB9(30),9.916,9.916
2023-01-20,20Y,1.309,1,JGB183(20),19.915,19.915
2023-01-20,30Y,1.553,1,JGB77(30),29.916,29.916
2023-01-20,40Y,1.6455,2,JGB WI(40)-01|JGB15(40),39.162,39.162
2023-01-23,2Y,-0.005,1,JGB444(2),1.941,1.941
2023-01-23,5Y,0.1877,3,JGB155(5)|JGB349(10)|JGB99(20),4.906,4.906
2023-01-23,10Y,0.4965,4,JGB141(20)|JGB142(20)|JGB369(10)|JGB9(30),9.908,9.908
2023-01-23,20Y,1.291,1,JGB183(20),19.907,19.907
2023-01-23,30Y,1.557,1,JGB77(30),29.908,29.908
2023-01-23,40Y,1.6595,2,JGB WI(40)-01|JGB15(40),39.154,39.154
2023-01-24,2Y,-0.015,1,JGB444(2),1.938,1.938
2023-01-24,5Y,0.158,3,JGB155(5)|JGB349(10)|JGB99(20),4.903,4.903
2023-01-24,10Y,0.4403,4,JGB141(20)|JGB142(20)|JGB369(10)|JGB9(30),9.906,9.906
2023-01-24,20Y,1.268,1,JGB183(20),19.904,19.904
2023-01-24,30Y,1.557,1,JGB77(30),29.906,29.906
2023-01-24,40Y,1.6655,2,JGB WI(40)-01|JGB15(40),39.151,39.151
2023-01-25,2Y,-0.005,2,JGB WI(2)-02|JGB444(2),1.936,2.021
2023-01-25,5Y,0.1747,3,JGB155(5)|JGB349(10)|JGB99(20),4.901,4.901
2023-01-25,10Y,0.4657,4,JGB141(20)|JGB142(20)|JGB369(10)|JGB9(30),9.903,9.903
2023-01-25,20Y,1.277,1,JGB183(20),19.901,19.901
2023-01-25,30Y,1.539,1,JGB77(30),29.903,29.903
2023-01-25,40Y,1.6485,2,JGB WI(40)-01|JGB15(40),39.149,39.149
2023-01-26,2Y,-0.01,2,JGB WI(2)-02|JGB444(2),1.933,2.018
2023-01-26,5Y,0.1787,3,JGB155(5)|JGB349(10)|JGB99(20),4.898,4.898
2023-01-26,10Y,0.5,4,JGB141(20)|JGB142(20)|JGB369(10)|JGB9(30),9.9,9.9
2023-01-26,20Y,1.295,1,JGB183(20),19.899,19.899
2023-01-26,30Y,1.531,1,JGB77(30),29.9,29.9
2023-01-26,40Y,1.6385,2,JGB WI(40)-01|JGB15(40),39.146,39.146
2023-01-27,2Y,-0.0075,2,JGB WI(2)-02|JGB444(2),1.93,2.015
2023-01-27,5Y,0.179,3,JGB155(5)|JGB349(10)|JGB99(20),4.895,4.895
2023-01-27,10Y,0.5172,5,JGB WI(10)-02|JGB141(20)|JGB142(20)|JGB369(10)|JGB9(30),9.897,9.897
2023-01-27,20Y,1.309,1,JGB183(20),19.896,19.896
2023-01-27,30Y,1.522,1,JGB77(30),29.897,29.897
2023-01-27,40Y,1.619,1,JGB15(40),39.143,39.143
2023-01-30,2Y,0.0025,2,JGB WI(2)-02|JGB444(2),1.922,2.007
2023-01-30,5Y,0.1897,3,JGB155(5)|JGB349(10)|JGB99(20),4.887,4.887
2023-01-30,10Y,0.5734,5,JGB WI(10)-02|JGB141(20)|JGB142(20)|JGB369(10)|JGB9(30),9.889,9.889
2023-01-30,20Y,1.373,1,JGB183(20),19.888,19.888
2023-01-30,30Y,1.57,1,JGB77(30),29.889,29.889
2023-01-30,40Y,1.644,1,JGB15(40),39.135,39.135
2023-01-31,2Y,-0.0025,2,JGB WI(2)-02|JGB444(2),1.919,2.004
2023-01-31,5Y,0.1763,3,JGB155(5)|JGB349(10)|JGB99(20),4.884,4.884
2023-01-31,10Y,0.5656,5,JGB WI(10)-02|JGB141(20)|JGB142(20)|JGB369(10)|JGB9(30),9.886,9.886
2023-01-31,20Y,1.382,1,JGB183(20),19.885,19.885
2023-01-31,30Y,1.591,1,JGB77(30),29.886,29.886
2023-01-31,40Y,1.67,1,JGB15(40),39.132,39.132
2023-02-01,2Y,-0.009,1,JGB445(2),2.001,2.001
2023-02-01,5Y,0.1867,3,JGB155(5)|JGB349(10)|JGB99(20),4.882,4.882
2023-02-01,10Y,0.5912,5,JGB WI(10)-02|JGB141(20)|JGB142(20)|JGB369(10)|JGB9(30),9.884,9.884
2023-02-01,20Y,1.382,1,JGB183(20),19.882,19.882
2023-02-01,30Y,1.5955,2,JGB WI(30)-02|JGB77(30),29.884,29.884
2023-02-01,40Y,1.681,1,JGB15(40),39.129,39.129
2023-02-02,2Y,-0.019,1,JGB445(2),1.999,1.999
2023-02-02,5Y,0.181,3,JGB155(5)|JGB349(10)|JGB99(20),4.879,4.879
2023-02-02,10Y,0.5614,5,JGB WI(10)-02|JGB141(20)|JGB142(20)|JGB369(10)|JGB9(30),9.881,9.881
2023-02-02,20Y,1.345,1,JGB183(20),19.88,19.88
2023-02-02,30Y,1.564,2,JGB WI(30)-02|JGB77(30),29.881,29.881
2023-02-02,40Y,1.648,1,JGB15(40),39.127,39.127
2023-02-03,2Y,-0.02,1,JGB445(2),1.996,1.996
2023-02-03,5Y,0.1793,3,JGB155(5)|JGB349(10)|JGB99(20),4.876,4.876
2023-02-03,10Y,0.566,4,JGB141(20)|JGB142(20)|JGB369(10)|JGB9(30),9.878,9.878
2023-02-03,20Y,1.314,2,JGB183(20)|JGB38(30),19.877,20.123
2023-02-03,30Y,1.525,2,JGB WI(30)-02|JGB77(30),29.878,29.878
2023-02-03,40Y,1.604,1,JGB15(40),39.124,39.124
2023-02-06,2Y,-0.03,1,JGB445(2),1.988,1.988
2023-02-06,5Y,0.174,3,JGB100(20)|JGB101(20)|JGB350(10),5.117,5.117
2023-02-06,10Y,0.574,3,JGB10(30)|JGB143(20)|JGB144(20),10.116,10.116
2023-02-06,20Y,1.299,1,JGB38(30),20.115,20.115
2023-02-06,30Y,1.531,1,JGB6(40),30.116,30.116
2023-02-06,40Y,1.604,1,JGB15(40),39.116,39.116
2023-02-07,2Y,-0.025,1,JGB445(2),1.985,1.985
2023-02-07,5Y,0.1883,3,JGB100(20)|JGB101(20)|JGB350(10),5.114,5.114
2023-02-07,10Y,0.6033,3,JGB10(30)|JGB143(20)|JGB144(20),10.114,10.114
2023-02-07,20Y,1.327,1,JGB38(30),20.112,20.112
2023-02-07,30Y,1.54,1,JGB6(40),30.114,30.114
2023-02-07,40Y,1.608,1,JGB15(40),39.113,39.113
2023-02-08,2Y,-0.03,1,JGB445(2),1.982,1.982
2023-02-08,5Y,0.1997,3,JGB100(20)|JGB101(20)|JGB350(10),5.112,5.112
2023-02-08,10Y,0.6087,3,JGB10(30)|JGB143(20)|JGB144(20),10.111,10.111
2023-02-08,20Y,1.332,1,JGB38(30),20.11,20.11
2023-02-08,30Y,1.562,1,JGB6(40),30.111,30.111
2023-02-08,40Y,1.634,1,JGB15(40),39.11,39.11
2023-02-09,2Y,-0.03,1,JGB445(2),1.979,1.979
2023-02-09,5Y,0.2097,3,JGB100(20)|JGB101(20)|JGB350(10),5.109,5.109
2023-02-09,10Y,0.609,3,JGB10(30)|JGB143(20)|JGB144(20),10.108,10.108
2023-02-09,20Y,1.322,1,JGB38(30),20.107,20.107
2023-02-09,30Y,1.545,1,JGB6(40),30.108,30.108
2023-02-09,40Y,1.619,1,JGB15(40),39.107,39.107
2023-02-10,2Y,-0.035,1,JGB445(2),1.977,1.977
2023-02-10,5Y,0.2257,3,JGB100(20)|JGB101(20)|JGB350(10),5.106,5.106
2023-02-10,10Y,0.6187,3,JGB10(30)|JGB143(20)|JGB144(20),10.105,10.105
2023-02-10,20Y,1.327,1,JGB38(30),20.104,20.104
2023-02-10,30Y,1.54,1,JGB6(40),30.105,30.105
2023-02-10,40Y,1.614,1,JGB15(40),39.105,39.105
2023-02-13,2Y,-0.045,1,JGB445(2),1.969,1.969
2023-02-13,5Y,0.23,3,JGB100(20)|JGB101(20)|JGB350(10),5.098,5.098
2023-02-13,10Y,0.6337,3,JGB10(30)|JGB143(20)|JGB144(20),10.097,10.097
2023-02-13,20Y,1.351,1,JGB38(30),20.096,20.096
2023-02-13,30Y,1.562,1,JGB6(40),30.097,30.097
2023-02-13,40Y,1.634,1,JGB15(40),39.097,39.097
2023-02-14,2Y,-0.055,1,JGB445(2),1.966,1.966
2023-02-14,5Y,0.2157,3,JGB100(20)|JGB101(20)|JGB350(10),5.095,5.095
2023-02-14,10Y,0.639,3,JGB10(30)|JGB143(20)|JGB144(20),10.094,10.094
2023-02-14,20Y,1.318,1,JGB38(30),20.093,20.093
2023-02-14,30Y,1.509,1,JGB6(40),30.094,30.094
2023-02-14,40Y,1.582,1,JGB15(40),39.094,39.094
2023-02-15,2Y,-0.056,1,JGB445(2),1.963,1.963
2023-02-15,5Y,0.2143,3,JGB100(20)|JGB101(20)|JGB350(10),5.092,5.092
2023-02-15,10Y,0.629,3,JGB10(30)|JGB143(20)|JGB144(20),10.092,10.092
2023-02-15,20Y,1.304,1,JGB38(30),20.09,20.09
2023-02-15,30Y,1.504,1,JGB6(40),30.092,30.092
2023-02-15,40Y,1.578,1,JGB15(40),39.091,39.091
2023-02-16,2Y,-0.051,1,JGB445(2),1.96,1.96
2023-02-16,5Y,0.2193,3,JGB100(20)|JGB101(20)|JGB350(10),5.09,5.09
2023-02-16,10Y,0.6237,3,JGB10(30)|JGB143(20)|JGB144(20),10.089,10.089
2023-02-16,20Y,1.294,1,JGB38(30),20.088,20.088
2023-02-16,30Y,1.482,1,JGB6(40),30.089,30.089
2023-02-16,40Y,1.555,1,JGB15(40),39.088,39.088
2023-02-17,2Y,-0.046,1,JGB445(2),1.958,1.958
2023-02-17,5Y,0.225,3,JGB100(20)|JGB101(20)|JGB350(10),5.087,5.087
2023-02-17,10Y,0.646,3,JGB10(30)|JGB143(20)|JGB144(20),10.086,10.086
2023-02-17,20Y,1.309,1,JGB38(30),20.085,20.085
2023-02-17,30Y,1.486,1,JGB6(40),30.086,30.086
2023-02-17,40Y,1.548,1,JGB15(40),39.086,39.086
2023-02-20,2Y,-0.0463,6,JGB143(5)|JGB338(10)|JGB445(2)|JGB75(20)|JGB76(20)|JGB77(20),1.949,2.078
2023-02-20,5Y,0.23,3,JGB100(20)|JGB101(20)|JGB350(10),5.079,5.079
2023-02-20,10Y,0.674,3,JGB10(30)|JGB143(20)|JGB144(20),10.078,10.078
2023-02-20,20Y,1.324,1,JGB38(30),20.077,20.077
2023-02-20,30Y,1.501,1,JGB6(40),30.078,30.078
2023-02-20,40Y,1.555,1,JGB15(40),39.077,39.077
2023-02-21,2Y,-0.0428,6,JGB143(5)|JGB338(10)|JGB445(2)|JGB75(20)|JGB76(20)|JGB77(20),1.947,2.075
2023-02-21,5Y,0.235,3,JGB100(20)|JGB101(20)|JGB350(10),5.076,5.076
2023-02-21,10Y,0.6793,3,JGB10(30)|JGB143(20)|JGB144(20),10.075,10.075
2023-02-21,20Y,1.332,1,JGB38(30),20.074,20.074
2023-02-21,30Y,1.504,1,JGB6(40),30.075,30.075
2023-02-21,40Y,1.552,1,JGB15(40),39.075,39.075
2023-02-22,2Y,-0.0263,7,JGB WI(2)-03|JGB143(5)|JGB338(10)|JGB445(2)|JGB75(20)|JGB76(20)|JGB77(20),1.944,2.073
2023-02-22,5Y,0.2553,3,JGB100(20)|JGB101(20)|JGB350(10),5.073,5.073
2023-02-22,10Y,0.6943,3,JGB10(30)|JGB143(20)|JGB144(20),10.073,10.073
2023-02-22,20Y,1.327,1,JGB38(30),20.071,20.071
2023-02-22,30Y,1.5,1,JGB6(40),30.073,30.073
2023-02-22,40Y,1.552,1,JGB15(40),39.072,39.072
2023-02-24,2Y,-0.0249,7,JGB WI(2)-03|JGB143(5)|JGB338(10)|JGB445(2)|JGB75(20)|JGB76(20)|JGB77(20),1.938,2.067
2023-02-24,5Y,0.261,3,JGB100(20)|JGB101(20)|JGB350(10),5.068,5.068
2023-02-24,10Y,0.689,3,JGB10(30)|JGB143(20)|JGB144(20),10.067,10.067
2023-02-24,20Y,1.313,1,JGB38(30),20.066,20.066
2023-02-24,30Y,1.468,1,JGB6(40),30.067,30.067
2023-02-24,40Y,1.514,1,JGB15(40),39.066,39.066
2023-02-27,2Y,-0.0253,7,JGB WI(2)-03|JGB143(5)|JGB338(10)|JGB445(2)|JGB75(20)|JGB76(20)|JGB77(20),1.93,2.059
2023-02-27,5Y,0.235,3,JGB100(20)|JGB101(20)|JGB350(10),5.06,5.06
2023-02-27,10Y,0.651,3,JGB10(30)|JGB143(20)|JGB144(20),10.059,10.059
2023-02-27,20Y,1.292,1,JGB38(30),20.057,20.057
2023-02-27,30Y,1.459,1,JGB6(40),30.059,30.059
2023-02-27,40Y,1.511,1,JGB15(40),39.058,39.058
2023-02-28,2Y,-0.0239,7,JGB WI(2)-03|JGB143(5)|JGB338(10)|JGB445(2)|JGB75(20)|JGB76(20)|JGB77(20),1.927,2.056
2023-02-28,5Y,0.2407,3,JGB100(20)|JGB101(20)|JGB350(10),5.057,5.057
2023-02-28,10Y,0.659,3,JGB10(30)|JGB143(20)|JGB144(20),10.056,10.056
2023-02-28,20Y,1.28,1,JGB38(30),20.055,20.055
2023-02-28,30Y,1.45,1,JGB6(40),30.056,30.056
2023-02-28,40Y,1.507,1,JGB15(40),39.055,39.055
2023-03-01,2Y,-0.0353,7,JGB143(5)|JGB338(10)|JGB445(2)|JGB446(2)|JGB75(20)|JGB76(20)|JGB77(20),1.925,2.053
2023-03-01,5Y,0.224,3,JGB100(20)|JGB101(20)|JGB350(10),5.054,5.054
2023-03-01,10Y,0.5993,3,JGB10(30)|JGB143(20)|JGB144(20),10.053,10.053
2023-03-01,20Y,1.208,1,JGB38(30),20.052,20.052
2023-03-01,30Y,1.393,1,JGB6(40),30.053,30.053
2023-03-01,40Y,1.426,1,JGB15(40),39.053,39.053
2023-03-02,2Y,-0.0457,7,JGB143(5)|JGB338(10)|JGB445(2)|JGB446(2)|JGB75(20)|JGB76(20)|JGB77(20),1.922,2.051
2023-03-02,5Y,0.2147,3,JGB100(20)|JGB101(20)|JGB350(10),5.051,5.051
2023-03-02,10Y,0.604,3,JGB10(30)|JGB143(20)|JGB144(20),10.051,10.051
2023-03-02,20Y,1.203,1,JGB38(30),20.049,20.049
2023-03-02,30Y,1.39,1,JGB6(40),30.051,30.051
2023-03-02,40Y,1.423,1,JGB15(40),39.05,39.05
2023-03-03,2Y,-0.0511,7,JGB143(5)|JGB338(10)|JGB445(2)|JGB446(2)|JGB75(20)|JGB76(20)|JGB77(20),1.919,2.048
2023-03-03,5Y,0.2147,3,JGB100(20)|JGB101(20)|JGB350(10),5.049,5.049
2023-03-03,10Y,0.6337,3,JGB10(30)|JGB143(20)|JGB144(20),10.048,10.048
2023-03-03,20Y,1.232,1,JGB38(30),20.047,20.047
2023-03-03,30Y,1.418,1,JGB6(40),30.048,30.048
2023-03-03,40Y,1.457,1,JGB15(40),39.047,39.047
2023-03-06,2Y,-0.0548,6,JGB143(5)|JGB338(10)|JGB446(2)|JGB75(20)|JGB76(20)|JGB77(20),1.988,2.04
2023-03-06,5Y,0.205,3,JGB100(20)|JGB101(20)|JGB350(10),5.04,5.04
2023-03-06,10Y,0.6367,3,JGB10(30)|JGB143(20)|JGB144(20),10.04,10.04
2023-03-06,20Y,1.25,1,JGB38(30),20.038,20.038
2023-03-06,30Y,1.444,1,JGB6(40),30.04,30.04
2023-03-06,40Y,1.492,1,JGB15(40),39.039,39.039
2023-03-07,2Y,-0.0498,6,JGB143(5)|JGB338(10)|JGB446(2)|JGB75(20)|JGB76(20)|JGB77(20),1.985,2.037
2023-03-07,5Y,0.2217,3,JGB100(20)|JGB101(20)|JGB350(10),5.038,5.038
2023-03-07,10Y,0.6637,3,JGB10(30)|JGB143(20)|JGB144(20),10.037,10.037
2023-03-07,20Y,1.251,1,JGB38(30),20.036,20.036
2023-03-07,30Y,1.44,1,JGB6(40),30.037,30.037
2023-03-07,40Y,1.488,1,JGB15(40),39.036,39.036
2023-03-08,2Y,-0.0543,6,JGB143(5)|JGB338(10)|JGB446(2)|JGB75(20)|JGB76(20)|JGB77(20),1.982,2.034
2023-03-08,5Y,0.2143,3,JGB100(20)|JGB101(20)|JGB350(10),5.035,5.035
2023-03-08,10Y,0.6473,3,JGB10(30)|JGB143(20)|JGB144(20),10.034,10.034
2023-03-08,20Y,1.261,1,JGB38(30),20.033,20.033
2023-03-08,30Y,1.45,1,JGB6(40),30.034,30.034
2023-03-08,40Y,1.503,1,JGB15(40),39.034,39.034
2023-03-09,2Y,-0.0543,6,JGB143(5)|JGB338(10)|JGB446(2)|JGB75(20)|JGB76(20)|JGB77(20),1.979,2.031
2023-03-09,5Y,0.2177,3,JGB100(20)|JGB101(20)|JGB350(10),5.032,5.032
2023-03-09,10Y,0.649,3,JGB10(30)|JGB143(20)|JGB144(20),10.031,10.031
2023-03-09,20Y,1.27,1,JGB38(30),20.03,20.03
2023-03-09,30Y,1.477,1,JGB6(40),30.031,30.031
2023-03-09,40Y,1.537,1,JGB15(40),39.031,39.031
2023-03-10,2Y,-0.0305,6,JGB143(5)|JGB338(10)|JGB446(2)|JGB75(20)|JGB76(20)|JGB77(20),1.977,2.029
2023-03-10,5Y,0.2447,3,JGB100(20)|JGB101(20)|JGB350(10),5.029,5.029
2023-03-10,10Y,0.6787,3,JGB10(30)|JGB143(20)|JGB144(20),10.029,10.029
2023-03-10,20Y,1.284,1,JGB38(30),20.027,20.027
2023-03-10,30Y,1.477,1,JGB6(40),30.029,30.029
2023-03-10,40Y,1.545,1,JGB15(40),39.028,39.028
2023-03-13,2Y,-0.0402,6,JGB143(5)|JGB338(10)|JGB446(2)|JGB75(20)|JGB76(20)|JGB77(20),1.969,2.021
2023-03-13,5Y,0.2093,3,JGB100(20)|JGB101(20)|JGB350(10),5.021,5.021
2023-03-13,10Y,0.5893,3,JGB10(30)|JGB143(20)|JGB144(20),10.021,10.021
2023-03-13,20Y,1.227,1,JGB38(30),20.019,20.019
2023-03-13,30Y,1.421,1,JGB6(40),30.021,30.021
2023-03-13,40Y,1.499,1,JGB15(40),39.02,39.02
2023-03-14,2Y,-0.04,6,JGB143(5)|JGB338(10)|JGB446(2)|JGB75(20)|JGB76(20)|JGB77(20),1.966,2.018
2023-03-14,5Y,0.1873,3,JGB100(20)|JGB101(20)|JGB350(10),5.018,5.018
2023-03-14,10Y,0.5237,3,JGB10(30)|JGB143(20)|JGB144(20),10.018,10.018
2023-03-14,20Y,1.141,1,JGB38(30),20.016,20.016
2023-03-14,30Y,1.338,1,JGB6(40),30.018,30.018
2023-03-14,40Y,1.415,1,JGB15(40),39.017,39.017
2023-03-15,2Y,-0.0568,6,JGB143(5)|JGB338(10)|JGB446(2)|JGB75(20)|JGB76(20)|JGB77(20),1.963,2.015
2023-03-15,5Y,0.1313,3,JGB100(20)|JGB101(20)|JGB350(10),5.016,5.016
2023-03-15,10Y,0.404,3,JGB10(30)|JGB143(20)|JGB144(20),10.015,10.015
2023-03-15,20Y,1.023,1,JGB38(30),20.014,20.014
2023-03-15,30Y,1.209,1,JGB6(40),30.015,30.015
2023-03-15,40Y,1.291,1,JGB15(40),39.014,39.014
2023-03-16,2Y,-0.0652,6,JGB143(5)|JGB338(10)|JGB446(2)|JGB75(20)|JGB76(20)|JGB77(20),1.96,2.012
2023-03-16,5Y,0.144,3,JGB100(20)|JGB101(20)|JGB350(10),5.013,5.013
2023-03-16,10Y,0.4457,3,JGB10(30)|JGB143(20)|JGB144(20),10.012,10.012
2023-03-16,20Y,1.112,1,JGB38(30),20.011,20.011
2023-03-16,30Y,1.327,1,JGB6(40),30.012,30.012
2023-03-16,40Y,1.411,1,JGB15(40),39.012,39.012
2023-03-17,2Y,-0.0853,6,JGB143(5)|JGB338(10)|JGB446(2)|JGB75(20)|JGB76(20)|JGB77(20),1.958,2.01
2023-03-17,5Y,0.1173,3,JGB100(20)|JGB101(20)|JGB350(10),5.01,5.01
2023-03-17,10Y,0.399,3,JGB10(30)|JGB143(20)|JGB144(20),10.01,10.01
2023-03-17,20Y,1.078,1,JGB38(30),20.008,20.008
2023-03-17,30Y,1.316,1,JGB6(40),30.01,30.01
2023-03-17,40Y,1.403,1,JGB15(40),39.009,39.009
2023-03-20,2Y,-0.0943,6,JGB143(5)|JGB338(10)|JGB446(2)|JGB75(20)|JGB76(20)|JGB77(20),1.949,2.001
2023-03-20,5Y,0.1103,3,JGB100(20)|JGB101(20)|JGB350(10),5.002,5.002
2023-03-20,10Y,0.4087,3,JGB10(30)|JGB143(20)|JGB144(20),10.001,10.001
2023-03-20,20Y,1.097,1,JGB38(30),20.0,20.0
2023-03-20,30Y,1.335,1,JGB6(40),30.001,30.001
2023-03-20,40Y,1.422,1,JGB15(40),39.001,39.001
2023-03-22,2Y,-0.0943,6,JGB143(5)|JGB338(10)|JGB446(2)|JGB75(20)|JGB76(20)|JGB77(20),1.944,1.996
2023-03-22,5Y,0.0687,3,JGB100(20)|JGB101(20)|JGB350(10),4.997,4.997
2023-03-22,10Y,0.3523,3,JGB10(30)|JGB143(20)|JGB144(20),9.996,9.996
2023-03-22,20Y,1.025,1,JGB38(30),19.995,19.995
2023-03-22,30Y,1.283,1,JGB6(40),29.996,29.996
2023-03-22,40Y,1.38,2,JGB WI(40)-03|JGB15(40),38.995,38.995
2023-03-23,2Y,-0.0733,6,JGB143(5)|JGB338(10)|JGB446(2)|JGB75(20)|JGB76(20)|JGB77(20),1.941,1.993
2023-03-23,5Y,0.105,3,JGB100(20)|JGB101(20)|JGB350(10),4.994,4.994
2023-03-23,10Y,0.4143,3,JGB10(30)|JGB143(20)|JGB144(20),9.993,9.993
2023-03-23,20Y,1.101,1,JGB38(30),19.992,19.992
2023-03-23,30Y,1.348,1,JGB6(40),29.993,29.993
2023-03-23,40Y,1.4345,2,JGB WI(40)-03|JGB15(40),38.992,38.992
2023-03-24,2Y,-0.075,7,JGB WI(2)-04|JGB143(5)|JGB338(10)|JGB446(2)|JGB75(20)|JGB76(20)|JGB77(20),1.938,2.023
2023-03-24,5Y,0.084,3,JGB100(20)|JGB101(20)|JGB350(10),4.991,4.991
2023-03-24,10Y,0.388,3,JGB10(30)|JGB143(20)|JGB144(20),9.99,9.99
2023-03-24,20Y,1.092,1,JGB38(30),19.989,19.989
2023-03-24,30Y,1.358,1,JGB6(40),29.99,29.99
2023-03-24,40Y,1.45,2,JGB WI(40)-03|JGB15(40),38.99,38.99
